data,Libya,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee
NFIs: Hygiene items for women,3,20,11,0,NA,6,8,0,0,NA,0,NA,0,0,0,0,22,9,11,0,0,2,11,NA,0,31,50,0,0,0,0,19,11,0,0,0,0,0,0,0,NA,38,0,7,0,0,29,NA,0,40,0
Other (specify),0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,8,0,0,0,0,0,NA,0,0,0
Water,5,0,0,0,NA,0,0,0,0,NA,0,NA,100,0,0,54,0,0,6,7,0,0,0,NA,0,8,0,0,0,65,0,0,0,0,0,0,0,0,0,0,NA,0,0,22,7,11,0,NA,5,40,0
Medicine or health-related items,33,40,56,92,NA,68,77,19,50,NA,20,NA,100,58,50,15,33,6,33,43,100,53,30,NA,20,32,0,0,0,6,15,62,5,52,0,43,100,33,57,0,NA,15,29,52,23,22,0,NA,84,20,38
Food items: other,33,20,100,92,NA,23,31,94,0,NA,60,NA,0,16,38,38,56,53,56,50,0,0,68,NA,40,51,50,0,50,71,77,72,46,0,0,43,0,8,71,38,NA,73,71,56,40,56,29,NA,16,40,50
What types of financial service providers does your household have access to in or around your mahalla?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't know,3,2,0,0,3,0,4,0,1,2,2,0,1,0,0,0,0,0,0,3,0,0,2,0,1,1,2,7,3,0,0,0,0,1,8,18,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0
Prefer not to answer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Financial services provided by local businesses (e.g., petrol stations)",26,33,1,1,66,37,47,31,39,58,40,26,26,17,27,28,26,14,18,13,32,10,20,27,23,6,33,14,15,10,12,21,5,8,12,11,4,13,6,63,5,21,12,5,15,54,0,0,22,4,52
Other (specify),1,0,0,0,0,4,4,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,1,1,3,0,0,0,0,0
Financial services provided by members of the community,34,35,3,2,64,50,46,20,28,46,29,85,26,12,37,21,33,47,25,52,85,20,50,45,46,26,23,18,54,45,44,43,82,1,3,6,71,3,8,15,98,79,21,55,36,51,24,34,28,24,63
Banks,77,58,87,98,37,94,54,94,55,59,90,60,78,88,60,94,74,90,94,85,75,94,84,60,50,90,59,80,63,85,95,94,78,92,80,66,96,77,96,100,95,79,82,79,77,97,94,100,89,91,53
Hawala,13,38,48,79,2,5,6,4,45,2,3,21,1,6,43,49,6,32,27,15,1,0,31,37,42,17,35,0,27,47,13,21,47,2,12,1,0,4,17,2,0,21,9,70,84,8,68,0,6,88,0
"1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",52.91,27.68,0,0,31.96,69.03,22.35,35.42,45.95,51.79,58.33,93.91,23.28,86.41,69.72,88.39,28.97,40.71,14.41,60.55,95.5,72.81,35.19,75.86,40.57,43.69,51.09,84.48,68.1,72.97,61.76,29.89,14.81,63.75,41.18,66.67,45.19,60,13.39,53.54,64.63,79.49,10.53,74.78,32.35,50,89.74,83.49,58.33,27.19,100
Not applicable/This coping strategy is not available to me,31.72,6.25,0,0,67.01,25.66,44.71,13.54,8.11,46.43,10.19,4.35,75,1.94,25.69,3.57,58.88,36.28,71.19,31.19,2.7,7.89,13.89,24.14,20.75,14.56,7.61,12.93,21.55,1.8,21.57,12.64,57.41,1.25,23.53,13.16,53.85,26.96,75.89,0,30.49,10.26,80.7,0.87,9.8,20.75,0,14.68,25,0,0
Yes,13.11,31.25,100,100,1.03,4.42,22.35,50,25.23,1.79,25.93,1.74,0.86,6.8,2.75,7.14,7.48,17.7,11.02,7.34,1.8,13.16,43.52,0,30.19,37.86,19.57,0.86,6.03,14.41,16.67,54.02,25,32.5,31.93,16.67,0.96,12.17,10.71,45.45,2.44,5.13,7.02,15.65,54.9,13.21,3.85,1.83,13.89,62.28,0
"No, have already exhausted this coping strategy and cannot use it again",2.26,34.82,0,0,0,0.88,10.59,1.04,20.72,0,5.56,0,0.86,4.85,1.83,0.89,4.67,5.31,3.39,0.92,0,6.14,7.41,0,8.49,3.88,21.74,1.72,4.31,10.81,0,3.45,2.78,2.5,3.36,3.51,0,0.87,0,1.01,2.44,5.13,1.75,8.7,2.94,16.04,6.41,0,2.78,10.53,0
"2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",57.89,65.18,2.6,0,29.9,66.37,30.59,44.79,66.67,51.79,62.04,94.78,24.14,88.35,72.48,86.61,28.04,44.25,17.8,65.14,98.2,85.96,41.67,77.59,45.28,56.31,73.91,86.21,72.41,78.38,69.61,29.89,25.93,93.75,72.27,78.07,44.23,66.96,16.96,55.56,62.2,71.79,8.77,67.83,35.29,65.09,91.03,83.49,66.67,35.96,100
Not applicable/This coping strategy is not available to me,31.43,7.14,14.29,14.91,65.98,25.66,49.41,18.75,7.21,46.43,12.04,3.48,74.14,3.88,24.77,1.79,56.07,41.59,74.58,30.28,1.8,11.4,34.26,21.55,23.58,10.68,6.52,11.21,22.41,2.7,24.51,8.05,63.89,3.75,17.65,12.28,52.88,21.74,78.57,2.02,30.49,2.56,89.47,3.48,5.88,20.75,1.28,14.68,30.56,0.88,0
Yes,8.62,10.71,81.82,84.21,2.06,7.96,15.29,32.29,15.32,0.89,21.3,0,0.86,5.83,0.92,10.71,14.02,11.5,6.78,4.59,0,2.63,22.22,0.86,21.7,30.1,9.78,0,1.72,8.11,5.88,59.77,7.41,2.5,5.88,6.14,2.88,10.43,4.46,42.42,6.1,17.95,0,20.87,56.86,10.38,1.28,0.92,2.78,51.75,0
"No, have already exhausted this coping strategy and cannot use it again",2.05,16.96,1.3,0.88,2.06,0,4.71,4.17,10.81,0.89,4.63,1.74,0.86,1.94,1.83,0.89,1.87,2.65,0.85,0,0,0,1.85,0,9.43,2.91,9.78,2.59,3.45,10.81,0,2.3,2.78,0,4.2,3.51,0,0.87,0,0,1.22,7.69,1.75,7.83,1.96,3.77,6.41,0.92,0,11.4,0
3. Spent savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",42.67,11.61,7.79,4.39,28.87,66.37,27.06,59.38,33.33,41.96,47.22,85.22,20.69,66.99,60.55,39.29,5.61,38.94,5.08,39.45,90.99,31.58,28.7,69.83,52.83,14.56,25,31.9,22.41,27.03,42.16,11.49,5.56,28.75,68.07,41.23,12.5,60.87,10.71,72.73,23.17,12.82,3.51,42.61,13.73,17.92,42.31,29.36,41.67,21.93,100
Yes,33.14,66.07,87.01,92.11,45.36,19.47,47.06,16.67,56.76,27.68,28.7,9.57,22.41,29.13,26.61,55.36,71.03,32.74,27.12,35.78,3.6,64.91,53.7,20.69,44.34,68.93,55.43,51.72,45.69,66.67,30.39,74.71,52.78,67.5,11.76,38.6,78.85,20.87,23.21,15.15,75.61,74.36,21.05,53.04,80.39,48.11,52.56,54.13,44.44,76.32,0
Not applicable/This coping strategy is not available to me,18.22,3.57,0,0,24.74,13.27,21.18,10.42,1.8,26.79,8.33,4.35,56.03,0.97,5.5,5.36,13.08,21.24,55.93,20.18,0.9,2.63,5.56,8.62,0.94,12.62,0,9.48,13.79,2.7,14.71,13.79,34.26,2.5,10.92,10.53,1.92,15.65,61.61,2.02,0,2.56,73.68,0,5.88,5.66,3.85,15.6,11.11,0.88,0
"No, have already exhausted this coping strategy and cannot use it again",5.98,18.75,5.19,3.51,1.03,0.88,4.71,13.54,8.11,3.57,15.74,0.87,0.86,2.91,7.34,0,10.28,7.08,11.86,4.59,4.5,0.88,12.04,0.86,1.89,3.88,19.57,6.9,18.1,3.6,12.75,0,7.41,1.25,9.24,9.65,6.73,2.61,4.46,10.1,1.22,10.26,1.75,4.35,0,28.3,1.28,0.92,2.78,0.88,0
4. Borrowed money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",56.56,44.64,2.6,1.75,32.99,65.49,22.35,76.04,60.36,47.32,69.44,87.83,23.28,70.87,64.22,91.07,28.97,41.59,17.8,59.63,80.18,85.96,35.19,71.55,58.49,25.24,67.39,81.03,50,81.08,59.8,14.94,12.04,90,70.59,54.39,27.88,70.43,17.86,91.92,40.24,28.21,8.77,53.04,22.55,66.98,87.18,80.73,47.22,34.21,100
Yes,22.37,53.57,66.23,80.7,24.74,23.89,45.88,10.42,30.63,11.61,23.15,11.3,13.79,29.13,17.43,2.68,33.64,35.4,61.02,22.94,18.92,11.4,46.3,11.21,33.02,72.82,28.26,4.31,10.34,12.61,24.51,75.86,62.96,10,21.01,33.33,60.58,11.3,72.32,7.07,52.44,66.67,77.19,31.3,70.59,25.47,3.85,0.92,38.89,55.26,0
Not applicable/This coping strategy is not available to me,18.41,0,1.3,3.51,41.24,10.62,30.59,11.46,0,41.07,7.41,0,61.21,0,11.93,5.36,33.64,16.81,16.1,16.51,0.9,2.63,6.48,13.79,0.94,1.94,0,11.21,19.83,0.9,10.78,8.05,22.22,0,7.56,7.89,11.54,15.65,5.36,1.01,7.32,2.56,8.77,0.87,5.88,5.66,5.13,15.6,13.89,0,0
"No, have already exhausted this coping strategy and cannot use it again",2.67,1.79,29.87,14.04,1.03,0,1.18,2.08,9.01,0,0,0.87,1.72,0,6.42,0.89,3.74,6.19,5.08,0.92,0,0,12.04,3.45,7.55,0,4.35,3.45,19.83,5.41,4.9,1.15,2.78,0,0.84,4.39,0,2.61,4.46,0,0,2.56,5.26,14.78,0.98,1.89,3.85,2.75,0,10.53,0
5. Purchased food on credit or borrowed food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",54.12,12.5,0,0.88,24.74,61.95,17.65,72.92,32.43,44.64,63.89,86.09,24.14,65.05,62.39,83.93,20.56,43.36,17.8,53.21,83.78,69.3,34.26,67.24,48.11,48.54,27.17,74.14,57.76,84.68,50,41.38,12.96,83.75,66.39,58.77,41.35,73.04,15.18,80.81,67.07,92.31,8.77,44.35,11.76,61.32,84.62,77.06,61.11,15.79,93.33
Not applicable/This coping strategy is not available to me,23.64,0.89,5.19,2.63,64.95,11.5,31.76,15.62,2.7,49.11,13.89,0,72.41,0,10.09,8.04,27.1,24.78,40.68,22.94,0,0.88,14.81,10.34,2.83,4.85,2.17,12.07,23.28,0.9,11.76,9.2,21.3,0,6.72,7.89,34.62,9.57,66.07,2.02,24.39,0,24.56,0.87,2.94,9.43,7.69,15.6,22.22,0.88,0
Yes,20.78,85.71,79.22,90.35,9.28,26.55,49.41,11.46,63.96,5.36,20.37,13.91,2.59,34.95,22.02,7.14,51.4,30.09,40.68,22.02,16.22,29.82,50,18.1,38.68,46.6,69.57,12.93,18.1,12.61,32.35,47.13,63.89,15,25.21,31.58,24.04,14.78,16.96,17.17,7.32,7.69,64.91,46.96,82.35,27.36,6.41,7.34,16.67,78.07,6.67
"No, have already exhausted this coping strategy and cannot use it again",1.46,0.89,15.58,6.14,1.03,0,1.18,0,0.9,0.89,1.85,0,0.86,0,5.5,0.89,0.93,1.77,0.85,1.83,0,0,0.93,4.31,10.38,0,1.09,0.86,0.86,1.8,5.88,2.3,1.85,1.25,1.68,1.75,0,2.61,1.79,0,1.22,0,1.75,7.83,2.94,1.89,1.28,0,0,5.26,0
"6. Reduced expenditures on essential non-food items (water, hygiene items, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",58.33,81.25,9.09,0.88,28.87,66.37,23.53,76.04,80.18,43.75,64.81,82.61,24.14,79.61,59.63,51.79,18.69,38.94,17.8,60.55,93.69,78.07,38.89,71.55,55.66,51.46,85.87,84.48,69.83,44.14,74.51,41.38,12.96,88.75,73.11,72.81,51.92,73.04,14.29,91.92,58.54,82.05,3.51,60.87,28.43,84.91,70.51,83.49,58.33,43.86,100
Not applicable/This coping strategy is not available to me,27.75,5.36,1.3,0.88,64.95,24.78,40,20.83,14.41,49.11,12.04,1.74,72.41,0.97,11.93,4.46,36.45,29.2,75.42,21.1,0,0,32.41,16.38,9.43,5.83,8.7,11.21,16.38,0.9,14.71,6.9,41.67,0,14.29,4.39,31.73,11.3,70.54,3.03,31.71,0,85.96,1.74,0.98,8.49,5.13,15.6,30.56,1.75,0
Yes,13.5,9.82,88.31,96.49,6.19,8.85,36.47,3.12,4.5,7.14,23.15,13.91,2.59,19.42,26.61,43.75,44.86,30.97,6.78,18.35,6.31,21.93,28.7,10.34,25.47,41.75,5.43,4.31,13.79,54.95,10.78,51.72,44.44,10,12.61,22.81,16.35,14.78,15.18,5.05,8.54,17.95,10.53,34.78,68.63,6.6,24.36,0.92,11.11,52.63,0
"No, have already exhausted this coping strategy and cannot use it again",0.43,3.57,1.3,1.75,0,0,0,0,0.9,0,0,1.74,0.86,0,1.83,0,0,0.88,0,0,0,0,0,1.72,9.43,0.97,0,0,0,0,0,0,0.93,1.25,0,0,0,0.87,0,0,1.22,0,0,2.61,1.96,0,0,0,0,1.75,0
7. Reduced expenses on health or medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",61.3,83.93,88.31,87.72,28.87,71.68,37.65,73.96,80.18,45.54,63.89,91.3,23.28,83.5,61.47,86.61,19.63,43.36,22.88,67.89,95.5,86.84,49.07,66.38,54.72,57.28,82.61,84.48,74.14,96.4,73.53,37.93,18.52,93.75,70.59,82.46,52.88,74.78,15.18,81.82,62.2,84.62,8.77,62.61,26.47,66.98,89.74,82.57,66.67,54.39,98.33
Not applicable/This coping strategy is not available to me,29.11,5.36,3.9,3.51,62.89,25.66,49.41,25,9.91,47.32,33.33,1.74,71.55,4.85,24.77,6.25,35.51,23.89,75.42,26.61,0,1.75,31.48,21.55,18.87,1.94,2.17,11.21,14.66,0,23.53,0,23.15,1.25,20.17,6.14,31.73,15.65,83.04,13.13,32.93,0,87.72,1.74,0.98,30.19,2.56,15.6,27.78,0,0
Yes,8.59,6.25,7.79,8.77,8.25,2.65,12.94,1.04,7.21,7.14,2.78,6.09,5.17,10.68,13.76,7.14,43.93,31.86,0.85,5.5,4.5,10.53,19.44,11.21,21.7,40.78,10.87,4.31,9.48,3.6,2.94,60.92,58.33,3.75,8.4,7.89,15.38,5.22,1.79,4.04,4.88,12.82,3.51,31.3,69.61,0.94,7.69,0,5.56,44.74,1.67
"No, have already exhausted this coping strategy and cannot use it again",1,4.46,0,0,0,0,0,0,2.7,0,0,0.87,0,0.97,0,0,0.93,0.88,0.85,0,0,0.88,0,0.86,4.72,0,4.35,0,1.72,0,0,1.15,0,1.25,0.84,3.51,0,4.35,0,1.01,0,2.56,0,4.35,2.94,1.89,0,1.83,0,0.88,0
8. Child or children dropped out of school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",59.44,90.18,87.01,87.72,16.49,73.45,50.59,78.12,82.88,26.79,61.11,96.52,10.34,88.35,66.06,91.96,27.1,52.21,22.03,67.89,99.1,74.56,57.41,75,66.98,86.41,86.96,84.48,72.41,90.99,77.45,86.21,19.44,98.75,78.99,85.09,57.69,73.04,18.75,85.86,64.63,87.18,1.75,78.26,87.25,65.09,94.87,83.49,66.67,61.4,100
Not applicable/This coping strategy is not available to me,39.59,9.82,12.99,12.28,78.35,25.66,44.71,21.88,17.12,72.32,38.89,3.48,86.21,9.71,33.94,8.04,69.16,45.13,77.97,30.28,0.9,24.56,39.81,25,33.02,8.74,11.96,15.52,27.59,9.01,22.55,9.2,80.56,1.25,17.65,13.16,41.35,26.09,80.36,14.14,35.37,10.26,98.25,20.87,5.88,34.91,5.13,15.6,33.33,35.96,0
Yes,0.71,0,0,0,5.15,0.88,4.71,0,0,0.89,0,0,3.45,0,0,0,2.8,2.65,0,1.83,0,0,2.78,0,0,4.85,0,0,0,0,0,4.6,0,0,0.84,0,0.96,0,0.89,0,0,2.56,0,0.87,6.86,0,0,0,0,2.63,0
"No, have already exhausted this coping strategy and cannot use it again",0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0.93,0,0,0,0,0.88,0,0,0,0,1.09,0,0,0,0,0,0,0,2.52,1.75,0,0.87,0,0,0,0,0,0,0,0,0,0.92,0,0,0
9. Delayed or skipped paying rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes,44.62,38.36,90.91,66.67,49.02,20,36.96,NA,50,71.43,33.33,25,58.33,11.36,62.5,0,83.33,100,50,50,31.25,8.33,60,44.44,66.67,0,33.33,16.67,15.25,0,27.45,60.98,50,11.11,33.33,40.82,83.33,0,64.29,0,9.68,0,NA,33.33,61.22,42.86,14.29,0,100,94.59,0
"No, had no need to use this coping strategy",44.11,56.16,1.3,0,37.25,60,32.61,NA,20,28.57,52.94,50,0,84.09,37.5,100,0,0,50,25,68.75,83.33,34.29,44.44,21.43,100,50,50,32.2,100,56.86,36.59,50,88.89,33.33,44.9,16.67,100,9.52,100,41.94,100,NA,50,36.73,42.86,85.71,0,0,0,100
Not applicable/This coping strategy is not available to me,8.22,2.74,1.3,33.33,13.73,20,30.43,NA,10,0,13.73,25,41.67,0,0,0,16.67,0,0,25,0,8.33,5.71,0,4.76,0,16.67,33.33,11.86,0,15.69,2.44,0,0,0,12.24,0,0,21.43,0,45.16,0,NA,0,0,14.29,0,100,0,5.41,0
"No, have already exhausted this coping strategy and cannot use it again",3.05,2.74,6.49,0,0,0,0,NA,20,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,11.11,7.14,0,0,0,40.68,0,0,0,0,0,33.33,2.04,0,0,4.76,0,3.23,0,NA,16.67,2.04,0,0,0,0,0,0
10. Asked strangers for money or food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",65.06,88.39,64.94,79.82,28.87,68.14,38.82,79.17,83.78,46.43,77.78,96.52,23.28,92.23,73.39,85.71,34.58,53.98,22.03,70.64,97.3,85.96,59.26,81.9,69.81,92.23,89.13,84.48,73.28,88.29,79.41,93.1,28.7,97.5,72.27,84.21,60.58,75.65,16.96,92.93,62.2,97.44,7.02,95.65,93.14,67.92,94.87,84.4,72.22,69.3,100
Not applicable/This coping strategy is not available to me,32.16,10.71,12.99,13.16,65.98,30.97,57.65,20.83,16.22,49.11,21.3,3.48,75,0.97,22.02,13.39,56.07,46.02,77.12,24.77,1.8,13.16,37.04,16.38,16.98,3.88,9.78,14.66,22.41,11.71,20.59,4.6,68.52,1.25,20.17,13.16,36.54,21.74,82.14,7.07,37.8,2.56,92.98,3.48,2.94,31.13,5.13,15.6,27.78,18.42,0
Yes,2.39,0.89,6.49,1.75,5.15,0.88,3.53,0,0,4.46,0,0,0.86,4.85,1.83,0.89,9.35,0,0.85,3.67,0.9,0.88,3.7,0.86,10.38,3.88,1.09,0.86,4.31,0,0,2.3,2.78,1.25,5.88,2.63,2.88,1.74,0.89,0,0,0,0,0.87,1.96,0.94,0,0,0,12.28,0
"No, have already exhausted this coping strategy and cannot use it again",0.39,0,15.58,5.26,0,0,0,0,0,0,0.93,0,0.86,1.94,2.75,0,0,0,0,0.92,0,0,0,0.86,2.83,0,0,0,0,0,0,0,0,0,1.68,0,0,0.87,0,0,0,0,0,0,1.96,0,0,0,0,0,0
11. Took an additional job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",41.41,28.57,1.3,0,25.77,63.72,22.35,33.33,32.43,38.39,43.52,75.65,22.41,57.28,58.72,80.36,19.63,30.97,10.17,32.11,62.16,44.74,25.93,65.52,28.3,60.19,38.04,64.66,29.31,70.27,44.12,28.74,18.52,50,39.5,46.49,51.92,47.83,9.82,41.41,59.76,33.33,3.51,48.7,41.18,29.25,51.28,41.28,63.89,37.72,86.67
Yes,33.51,34.82,12.99,10.53,59.79,15.93,24.71,48.96,40.54,39.29,44.44,18.26,17.24,33.98,29.36,12.5,29.91,23.89,29.66,47.71,35.14,50,50,29.31,63.21,33.98,33.7,12.93,30.17,9.01,40.2,63.22,24.07,45,40.34,41.23,15.38,32.17,18.75,55.56,10.98,64.1,14.04,44.35,51.96,64.15,28.21,11.01,11.11,17.54,13.33
Not applicable/This coping strategy is not available to me,24.64,36.61,85.71,89.47,14.43,20.35,52.94,17.71,27.03,22.32,12.04,4.35,60.34,5.83,11.01,7.14,50.47,43.36,59.32,20.18,1.8,5.26,22.22,5.17,7.55,5.83,28.26,20.69,40.52,20.72,15.69,8.05,57.41,5,20.17,12.28,32.69,20,69.64,3.03,29.27,2.56,82.46,3.48,5.88,5.66,19.23,47.71,25,42.98,0
"No, have already exhausted this coping strategy and cannot use it again",0.44,0,0,0,0,0,0,0,0,0,0,1.74,0,2.91,0.92,0,0,1.77,0.85,0,0.9,0,1.85,0,0.94,0,0,1.72,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,3.48,0.98,0.94,1.28,0,0,1.75,0
"12. HH adult member accepted socially degrading, exploitative, high-risk, or illegal work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",63.37,91.07,85.71,86.84,27.84,67.26,37.65,69.79,83.78,44.64,58.33,86.96,22.41,89.32,67.89,72.32,39.25,51.33,21.19,71.56,98.2,74.56,50,73.28,65.09,92.23,88.04,84.48,72.41,64.86,76.47,89.66,25,100,81.51,84.21,51.92,78.26,15.18,81.82,65.85,87.18,1.75,96.52,98.04,58.49,76.92,83.49,75,68.42,100
Not applicable/This coping strategy is not available to me,35.85,8.93,12.99,13.16,72.16,32.74,62.35,30.21,16.22,53.57,38.89,12.17,76.72,10.68,32.11,25,60.75,48.67,78.81,26.61,0.9,25.44,49.07,26.72,34.91,4.85,11.96,14.66,27.59,31.53,23.53,5.75,74.07,0,18.49,14.91,47.12,21.74,84.82,17.17,32.93,7.69,96.49,1.74,0.98,39.62,23.08,15.6,25,29.82,0
Yes,0.49,0,1.3,0,0,0,0,0,0,0.89,2.78,0.87,0.86,0,0,2.68,0,0,0,0.92,0.9,0,0.93,0,0,1.94,0,0.86,0,3.6,0,4.6,0.93,0,0,0.88,0.96,0,0,1.01,1.22,2.56,1.75,0,0.98,1.89,0,0.92,0,1.75,0
"No, have already exhausted this coping strategy and cannot use it again",0.29,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,1.74,0,0,0,0,0,0,0
"13. HH minor member accepted socially degrading, exploitative, high-risk, or illegal work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",61.93,90.91,85.71,86.73,15.38,68.93,39.74,63.51,85.71,35.63,53.01,83.16,14.61,86.59,73.12,73.13,42.03,48.35,19.63,75.76,96.74,72.34,55.06,77.67,68.97,95.45,91.57,86.36,72.09,69.51,75.82,91.18,20.2,100,88.24,87.32,51.09,82.43,13.59,74.67,65,91.89,2.08,93.81,97.62,58.59,74.58,84.34,61.11,65.35,100
Not applicable/This coping strategy is not available to me,37.5,9.09,12.99,13.27,84.62,31.07,57.69,36.49,14.29,62.07,46.99,16.84,85.39,12.2,26.88,26.87,57.97,51.65,80.37,24.24,2.17,27.66,42.7,22.33,31.03,2.27,8.43,13.64,27.91,29.27,24.18,5.88,77.78,0,11.76,12.68,47.83,17.57,86.41,25.33,35,5.41,97.92,6.19,1.19,40.4,23.73,15.66,38.89,34.65,0
Yes,0.51,0,1.3,0,0,0,1.28,0,0,2.3,0,0,0,1.22,0,0,0,0,0,0,1.09,0,1.12,0,0,2.27,0,0,0,1.22,0,1.47,1.01,0,0,0,0,0,0,0,0,2.7,0,0,0,1.01,1.69,0,0,0,0
"No, have already exhausted this coping strategy and cannot use it again",0.05,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.47,1.01,0,0,0,1.09,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0
"14. Child marriage (i.e., marriage of a household member aged 17 or younger)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No, had no need to use this coping strategy",61.26,88.89,85.71,87.61,16.67,64.08,43.59,78.38,85.71,34.48,62.65,78.95,12.36,86.59,68.82,67.16,36.23,47.25,17.76,73.74,94.57,70.21,56.18,76.7,60.92,95.45,91.57,85.23,70.93,65.85,79.12,91.18,15.15,98.57,87.06,85.92,47.83,78.38,15.53,89.33,66.25,100,2.08,89.69,98.81,70.71,71.19,84.34,47.22,64.36,100
Not applicable/This coping strategy is not available to me,38,11.11,12.99,12.39,79.49,35.92,55.13,18.92,14.29,65.52,37.35,21.05,86.52,13.41,30.11,32.84,63.77,52.75,82.24,23.23,4.35,27.66,42.7,23.3,39.08,4.55,8.43,13.64,27.91,32.93,20.88,5.88,83.84,1.43,12.94,14.08,51.09,21.62,84.47,6.67,33.75,0,97.92,8.25,1.19,24.24,28.81,15.66,52.78,34.65,0
Yes,0.67,0,1.3,0,3.85,0,1.28,2.7,0,0,0,0,1.12,0,1.08,0,0,0,0,3.03,0,1.06,0,0,0,0,0,1.14,0,1.22,0,2.94,0,0,0,0,0,0,0,4,0,0,0,2.06,0,4.04,0,0,0,0.99,0
"No, have already exhausted this coping strategy and cannot use it again",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.06,1.12,0,0,0,0,0,1.16,0,0,0,1.01,0,0,0,1.09,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0
15. Other (please specify),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
