"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"712.18","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.19","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.20","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","non_displaced",0.25,NA,0,0.677202222298204,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.21","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.22","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.23","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.24","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.25","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.26","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","non_displaced",0.5,NA,0.00670936391545124,0.993290636084549,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.27","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.28","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.29","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.30","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.31","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.32","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.33","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.34","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.35","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
